Artist,type,number
Lipcsey György,prestige_Top10%_rank,88.0
Pató Karoly,prestige_Top10%_rank,39.0
Holló István,prestige_Top10%_rank,205.0
Solt András,prestige_Top10%_rank,230.0
Balázs Péter,prestige_Top10%_rank,14.0
Jónas Péter,prestige_Top10%_rank,66.0
Érmezei Lili Zoé,prestige_Top10%_rank,68.0
Fischer Balázs,prestige_Top10%_rank,1.0
Kontra Ágnes,prestige_Top10%_rank,40.0
Zsubori Ervin,prestige_Top10%_rank,48.0
Baráth Fábián,prestige_Top10%_rank,234.0
Tóth József,prestige_Top10%_rank,80.0
Buda Gábor,prestige_Top10%_rank,34.0
Török Ferenc,prestige_Top10%_rank,100.0
Máthé András,prestige_Top10%_rank,44.0
Bada Tibor,prestige_Top10%_rank,35.0
Góra Orsolya,prestige_Top10%_rank,58.0
Herics Nándor,prestige_Top10%_rank,38.0
Rékassy Eszter,prestige_Top10%_rank,13.0
Szolnoki Szabolcs,prestige_Top10%_rank,83.0
Gross Arnold,prestige_Top10%_rank,25.0
Herczeg László,prestige_Top10%_rank,12.0
Veres Attila,prestige_Top10%_rank,50.0
Boros Miklós János,prestige_Top10%_rank,128.0
Molnár Zoltán,prestige_Top10%_rank,55.0
Chochol Károly,prestige_Top10%_rank,146.0
Bátorfi Szabolcs,prestige_Top10%_rank,67.0
Tihanyi Viktor,prestige_Top10%_rank,180.0
Mátrai Péter,prestige_Top10%_rank,59.0
Regős Imre,prestige_Top10%_rank,110.0
Miklós János,prestige_Top10%_rank,65.0
Dunai Edit,prestige_Top10%_rank,7.0
Yan Yeresko,prestige_Top10%_rank,32.0
Deim Balázs,prestige_Top10%_rank,54.0
Szegedi Katalin,prestige_Top10%_rank,10.0
Szabó György,prestige_Top10%_rank,18.0
Victor Vasarely,CRank,1.0
Moholy-Nagy László,CRank,2.0
Vera Molnár,CRank,3.0
Bak Imre,CRank,4.0
Nádler István,CRank,5.0
Szirtes János,CRank,6.0
Simon Hantaï,CRank,7.0
Brassaï ,CRank,8.0
Fehér László,CRank,9.0
Maurer Dóra,CRank,10.0
Bukta Imre,CRank,11.0
Sugár János,CRank,12.0
Birkás Ákos,CRank,13.0
El-Hassan Róza,CRank,14.0
Lakner László,CRank,15.0
Csörgő Attila,CRank,16.0
Nemes Csaba,CRank,17.0
Szűcs Attila,CRank,18.0
Kassák Lajos,CRank,19.0
Konok Tamás,CRank,20.0
Pinczehelyi Sándor,CRank,21.0
Rita Ackermann,CRank,22.0
Németh Ilona,CRank,23.0
Gerhes Gábor,CRank,24.0
Kepes György,CRank,25.0
Tót Endre,CRank,26.0
Reigl Judit,CRank,27.0
Koronczi Endre,CRank,28.0
Németh Hajnal,CRank,29.0
Várnai Gyula,CRank,30.0
J. Bartusz György,CRank,31.0
Yona Friedman,CRank,32.0
Haász István,CRank,33.0
Halász Károly,CRank,34.0
Erdély Miklós,CRank,35.0
Fajó János,CRank,36.0
Gerber Pál,CRank,37.0
Csiszér Zsuzsi,CRank,38.0
Lakner Antal,CRank,39.0
Gellér B. Istvan,CRank,40.0
St. Auby Tamás,CRank,41.0
Kovács Attila,CRank,42.0
Kicsiny Balázs,CRank,43.0
Hencze Tamás,CRank,44.0
Hajas Tibor,CRank,45.0
Eperjesi Ágnes,CRank,46.0
feLugossy László,CRank,47.0
Jovánovics György,CRank,48.0
Kocsis Imre,CRank,49.0
Gáyor Tibor,CRank,50.0
Csontó Lajos,CRank,51.0
aatoth franyo,CRank,52.0
Kaszás Tamás,CRank,53.0
Ilona Keserü Ilona,CRank,54.0
Dénes Ágnes,CRank,55.0
Beöthy Balázs,CRank,56.0
Harasztÿ István,CRank,57.0
Korniss Dezső,CRank,58.0
Kerekes Gabor,CRank,59.0
Szurcsik József,CRank,60.0
Szilágyi Lenke,CRank,61.0
Nicolas Schöffer,CRank,62.0
Szotyory László,CRank,63.0
Böröcz András,CRank,64.0
Galántai György,CRank,65.0
Agnes von Uray,CRank,66.0
Kádár Katalin,CRank,67.0
Puklus Péter,CRank,68.0
Kokesch Ádám,CRank,69.0
Gyenis Tibor,CRank,70.0
Bálint Endre,CRank,71.0
Klimó Károly,CRank,72.0
Szabados Árpád,CRank,73.0
Koncz András,CRank,74.0
Szabó Dezső,CRank,75.0
Újházi Péter,CRank,76.0
Kelemen Károly,CRank,77.0
Király András,CRank,78.0
Körösényi Tamás,CRank,79.0
Ősz Gábor,CRank,80.0
Elekes Károly,CRank,81.0
Záborszky Gábor,CRank,82.0
Lovas Ilona,CRank,83.0
Szíj Kamilla,CRank,84.0
Barabás Márton,CRank,85.0
Esterházy Marcell,CRank,86.0
Gaál József,CRank,87.0
Tibor Zsolt,CRank,88.0
Mulasics László,CRank,89.0
Herman Levente,CRank,90.0
ef Zámbó István,CRank,91.0
Baranyay András,CRank,92.0
Benczúr Emese,CRank,93.0
Kemény Zoltán,CRank,94.0
Győrffy László,CRank,95.0
Rozsda Endre,CRank,96.0
Asztalos Zsolt,CRank,97.0
Lugossy Mária,CRank,98.0
Roskó Gábor,CRank,99.0
Erdélyi Gábor,CRank,100.0
Palkó Tibor,CRank,101.0
Saxon-Szász János,CRank,102.0
Cseke Szilard,CRank,103.0
Komoróczky Tamás,CRank,104.0
Jovián György,CRank,105.0
Ország Lili,CRank,106.0
Keserue Zsolt,CRank,107.0
Nagy Kriszta,CRank,108.0
Károlyi Zsigmond,CRank,109.0
Iski Kocsis Tibor,CRank,110.0
Fischer Judit,CRank,111.0
Pál Csaba,CRank,112.0
Gyarmathy Tihamér,CRank,113.0
Erhardt Miklos,CRank,114.0
Kudász Gábor Arion,CRank,115.0
Megyik János,CRank,116.0
Horváth Tibor,CRank,117.0
Csiky Tibor,CRank,118.0
Konkoly Gyula,CRank,119.0
Rácmolnár Sándor,CRank,120.0
Ádám Zoltán,CRank,121.0
Csurka Eszter,CRank,122.0
Perneczky Géza,CRank,123.0
Swierkiewicz Róbert,CRank,124.0
Bohus Zoltán,CRank,125.0
Paizs László,CRank,126.0
Hámos Gusztáv,CRank,127.0
Vécsei Júlia,CRank,128.0
Deim Pál,CRank,129.0
Fodor Dániel János,CRank,130.0
Mengyán András,CRank,131.0
Lantos Ferenc,CRank,132.0
Drozdik Orsolya,CRank,133.0
Lengyel András,CRank,134.0
Szabics Ágnes,CRank,135.0
Szegedy-Maszák Zoltán,CRank,136.0
Várnagy Tibor,CRank,137.0
Mátrai Erik,CRank,138.0
Pauer Gyula,CRank,139.0
Drozsnyik István,CRank,140.0
Keserü Károly,CRank,141.0
Csáji Attila,CRank,142.0
Koroknai Zsolt,CRank,143.0
Ladik Katalin,CRank,144.0
Tarr Hajnalka,CRank,145.0
Kis Róka Csaba,CRank,146.0
Nagy Gábor,CRank,147.0
Csákány István,CRank,148.0
Molnár Sándor,CRank,149.0
Sóváradi Valéria,CRank,150.0
Türk Péter,CRank,151.0
Bernát András,CRank,152.0
Baglyas Erika,CRank,153.0
Kopasz Tamás,CRank,154.0
Szabó Éva Eszter,CRank,155.0
Samu Géza,CRank,156.0
Hetey Katalin,CRank,157.0
Szarka Péter,CRank,158.0
Batykó Róbert,CRank,159.0
Gulyás Gyula,CRank,160.0
Haász Ágnes,CRank,161.0
Ménesi Attila,CRank,162.0
Vető Orsolya Lia,CRank,163.0
Szalay Lajos,CRank,164.0
Szász Sándor,CRank,165.0
Forgács Péter,CRank,166.0
Rónai Péter,CRank,167.0
Szombathy Bálint,CRank,168.0
Várnagy Ildikó,CRank,169.0
Szörényi Beatrix,CRank,170.0
Széchy Beáta,CRank,171.0
Aknay János,CRank,172.0
Csáki László,CRank,173.0
Csoszó Gabriella,CRank,174.0
Gál Andras,CRank,175.0
Jovánovics Tamás,CRank,176.0
Kovács Péter,CRank,177.0
Kecskés Péter,CRank,178.0
Uglár Csaba,CRank,179.0
Imre Mariann,CRank,180.0
Barcsay Jenő,CRank,181.0
Kőnig Frigyes,CRank,182.0
Anna Mark,CRank,183.0
Kovács Péter Balázs [kpb],CRank,184.0
Ember Sári,CRank,185.0
Herendi Péter,CRank,186.0
Schéner Mihály,CRank,187.0
Féner Tamás,CRank,188.0
Kovács Endre,CRank,189.0
Káldi Katalin,CRank,190.0
François Fiedler,CRank,191.0
Tölg-Molnár Zoltán,CRank,192.0
Attalai Gábor,CRank,193.0
Köves Éva,CRank,194.0
Kalmár János,CRank,195.0
Fabricius Anna,CRank,196.0
Fátyol Viola,CRank,197.0
Földi Péter,CRank,198.0
Soós Tamas,CRank,199.0
Szabó Ádám,CRank,200.0
Csáky Marianne,CRank,201.0
Matzon Ákos,CRank,202.0
Baranyai Levente,CRank,203.0
Braun András,CRank,204.0
Valkó László,CRank,205.0
Vilt Tibor,CRank,206.0
Jakatics-Szabó Veronika,CRank,207.0
Solti Gizella,CRank,208.0
Péreli Zsuzsa,CRank,209.0
Sejben Lajos,CRank,210.0
Előd Ágnes,CRank,211.0
Kis Varsó,CRank,212.0
Kósa János,CRank,213.0
Halász Péter Tamás,CRank,214.0
Czene Márta,CRank,215.0
Schmal Károly,CRank,216.0
Ottó László,CRank,217.0
Július Gyula,CRank,218.0
Gyémánt László,CRank,219.0
Szőnyei György,CRank,220.0
Bódy Gabor,CRank,221.0
Méhes László,CRank,222.0
Stefanovits Péter,CRank,223.0
Gábor Áron,CRank,224.0
Szenes Zsuzsa,CRank,225.0
SI-LA-GI,CRank,226.0
Simonyi Emő,CRank,227.0
Budahelyi Tibor,CRank,228.0
Révész László László,CRank,229.0
Kótai Tamás,CRank,230.0
Moizer Zsuzsa,CRank,231.0
Andreas Fogarasi,CRank,232.0
Detvay Jenő,CRank,233.0
Pető Hunor,CRank,234.0
Sebestyén Zoltán,CRank,235.0
Khoór Lilla,CRank,236.0
Szemző Zsófia,CRank,237.0
Frey Krisztián,CRank,238.0
Lévay Jenő,CRank,239.0
Szász Lilla,CRank,240.0
Szöllőssy Enikő,CRank,241.0
Butak András,CRank,242.0
Szigeti Gábor Csongor,CRank,243.0
Szacsvay Pál,CRank,244.0
Kovács Lola,CRank,245.0
Baksai József,CRank,246.0
Deli Ágnes,CRank,247.0
Hangay Enikő,CRank,248.0
Buczkó György,CRank,249.0
Csató József,CRank,250.0
Erdei Krisztina,CRank,251.0
Babinszky Csilla,CRank,252.0
Kelecsényi Csilla,CRank,253.0
Bullás József,CRank,254.0
Horváth Roland,CRank,255.0
Rodolf Hervé,CRank,256.0
Kristóf Gábor,CRank,257.0
Varga Éva,CRank,258.0
Gábor Marianne,CRank,259.0
Szlaukó László,CRank,260.0
Schrammel Imre,CRank,261.0
Szabó Eszter Ágnes,CRank,262.0
Kováts Borbála,CRank,263.0
Pacsika Rudolf,CRank,264.0
Csernus Tibor,CRank,265.0
Rákóczy Gizella,CRank,266.0
Veszely Ferenc,CRank,267.0
Vető János,CRank,268.0
Chilf Mária,CRank,269.0
Bálványos Levente,CRank,270.0
Krizbai Sándor,CRank,271.0
Lux Antal,CRank,272.0
Benedek Barna,CRank,273.0
Lossonczy Tamás,CRank,274.0
Olajos György,CRank,275.0
Gergely Nóra,CRank,276.0
Varga-Amár László,CRank,277.0
El Kazovszkij,CRank,278.0
Sipos Eszter,CRank,279.0
Gróf Ferenc,CRank,280.0
Bakos Ildikó,CRank,281.0
Cséfalvay András,CRank,282.0
Ravasz András,CRank,283.0
Varga Patrícia Minerva,CRank,284.0
László Dániel,CRank,285.0
Tolvaly Ernő,CRank,286.0
Korniss Péter,CRank,287.0
Gémes Péter,CRank,288.0
Magyarósi Éva,CRank,289.0
Kondor Attila,CRank,290.0
Orbán György,CRank,291.0
Frankl Aliona,CRank,292.0
Kisspál Szabolcs,CRank,293.0
Kovách Gergő,CRank,294.0
Kútvölgyi-Szabó Áron,CRank,295.0
Ézsiás István,CRank,296.0
Daradics Árpád,CRank,297.0
Szabó Ottó,CRank,298.0
Kupcsik Adrián,CRank,299.0
Nagy Gábor György,CRank,300.0
Albert Ádám,CRank,301.0
Vincze Ottó,CRank,302.0
Szikora Tamás,CRank,303.0
Radák Eszter,CRank,304.0
Erőss István,CRank,305.0
Wolsky András,CRank,306.0
Győrffy Sándor,CRank,307.0
Antal Balázs,CRank,308.0
Major Kamill,CRank,309.0
Kádár Béla,CRank,310.0
Igor Buharov,CRank,311.0
Sass Valéria,CRank,312.0
Haász Kati,CRank,313.0
Waliczky Tamás,CRank,314.0
Czeizel Balázs,CRank,315.0
Fodor János,CRank,316.0
Kováts Albert,CRank,317.0
Czigány Ákos,CRank,318.0
Brückner János,CRank,319.0
Szörtsey Gábor,CRank,320.0
Tandori Dezső,CRank,321.0
Pataki Ferenc,CRank,322.0
Kókay Krisztina,CRank,323.0
Galambos Tamás,CRank,324.0
Wechter Ákos,CRank,325.0
Polgár Csaba,CRank,326.0
Ötvös Zoltán,CRank,327.0
Papp Oszkár,CRank,328.0
Király Gábor,CRank,329.0
Szemadám György,CRank,330.0
Asszonyi Tamás,CRank,331.0
Kristóf Krisztián,CRank,332.0
Gosztola Kitti,CRank,333.0
Gaál Endre,CRank,334.0
Minyó Szert Károly,CRank,335.0
Lendvai Ádám,CRank,336.0
André Kertész,CRank,337.0
Fukui Yusuke,CRank,338.0
Szinyova Gergő,CRank,339.0
Hajdu Kinga,CRank,340.0
Loránt Anikó Erzsébet,CRank,341.0
Vajda Lajos,CRank,342.0
Nádas Alexandra,CRank,343.0
Bodóczky István,CRank,344.0
Máriás István aka Horror Pista,CRank,345.0
Felsmann István,CRank,346.0
Péli Barna,CRank,347.0
Tolnay Imre,CRank,348.0
Regős István,CRank,349.0
Hegedűs 2 László,CRank,350.0
Nagy Barbara,CRank,351.0
Société Réaliste,CRank,352.0
Rosta József,CRank,353.0
Huszánk Szilard,CRank,354.0
Reich Károly,CRank,355.0
Gerzson Pál,CRank,356.0
Németh Géza,CRank,357.0
Dienes Attila,CRank,358.0
Major János,CRank,359.0
Lábass Endre,CRank,360.0
Szalay Péter,CRank,361.0
Kele Judit,CRank,362.0
Hincz Gyula,CRank,363.0
Bozsó András,CRank,364.0
Jordi Pallares,CRank,365.0
Gábor Imre,CRank,366.0
Havas Bálint,CRank,367.0
Tasnádi József,CRank,368.0
Vásárhelyi Zsolt,CRank,369.0
Soós Nóra,CRank,370.0
Szabó Ákos,CRank,371.0
Jokesz Antal,CRank,372.0
Czóbel Béla,CRank,373.0
Koós Gábor,CRank,374.0
Barakonyi Szabolcs,CRank,375.0
Péter Ágnes,CRank,376.0
Kungl György,CRank,377.0
Orosz István,CRank,378.0
Kárpáti Tamás,CRank,379.0
Vígh Tamás,CRank,380.0
Hermann Zoltán,CRank,381.0
Farkas Ádám,CRank,382.0
Tamási Claudia,CRank,383.0
Borsos Lőrinc,CRank,384.0
Orbán Attila,CRank,385.0
Bács Emese,CRank,386.0
Lukoviczky Endre,CRank,387.0
Mata Attila,CRank,388.0
Ghyczy Dénes,CRank,389.0
Kaszás Tamás Tibor,CRank,390.0
Szabó Ágnes,CRank,391.0
Hager Ritta,CRank,392.0
Végh András,CRank,393.0
Ficzek Ferenc,CRank,394.0
Nagy István,CRank,395.0
Kecskeméti Sándor,CRank,396.0
Pázmándi Antal,CRank,397.0
Szász György,CRank,398.0
Magén István,CRank,399.0
Kaliczka Patrícia,CRank,400.0
Kelle Antal,CRank,401.0
Drégely Imre,CRank,402.0
Tenk László,CRank,403.0
Misetics Mátyás,CRank,404.0
Szabó Eszter,CRank,405.0
Borsos Miklós,CRank,406.0
Robitz Anikó,CRank,407.0
Menasági Péter,CRank,408.0
Lajta Gábor,CRank,409.0
Thury Levente,CRank,410.0
Kapitány András,CRank,411.0
Trapp Dominika,CRank,412.0
Szentesi Csaba,CRank,413.0
Faa Balázs,CRank,414.0
Csorba Simon,CRank,415.0
Wahorn András,CRank,416.0
Oravecz Tímea Anita,CRank,417.0
Szolnoki József,CRank,418.0
Nemes Judith,CRank,419.0
Mari Mahr,CRank,420.0
Molnár Ágnes Éva,CRank,421.0
Berhidi Mária,CRank,422.0
Gábor Enikő,CRank,423.0
Jávor Piroska,CRank,424.0
Hecker Péter,CRank,425.0
Verebics Ágnes,CRank,426.0
Fekete Balázs,CRank,427.0
Incze Mózes,CRank,428.0
Randomroutines,CRank,429.0
Zsemlye Ildikó,CRank,430.0
Katona Zoltán,CRank,431.0
Nagy Árpád [Pika],CRank,432.0
Varga Rita,CRank,433.0
Benkő Imre,CRank,434.0
Méhes Lóránt,CRank,435.0
Csikszentmihályi Róbert,CRank,436.0
Gulácsy Lajos,CRank,437.0
Tóth Menyhért,CRank,438.0
Rónai Eva,CRank,439.0
Dezső Tamás,CRank,440.0
Barabás Zsófi,CRank,441.0
Horkay István,CRank,442.0
Kismányoky Károly,CRank,443.0
Hemző Károly,CRank,444.0
Csikvári Péter,CRank,445.0
Lóránt János Demeter,CRank,446.0
Részegh Botond,CRank,447.0
Bornemisza Rozi,CRank,448.0
Haris László,CRank,449.0
Korodi János,CRank,450.0
Szigethy Anna,CRank,451.0
Göbölyös Luca,CRank,452.0
Huber András,CRank,453.0
Szanyi Borbála,CRank,454.0
Fülöp Gábor,CRank,455.0
Gáll Ádám,CRank,456.0
Stark István,CRank,457.0
Dániel András,CRank,458.0
Vaszkó Erzsébet,CRank,459.0
Jakobovits Miklós,CRank,460.0
Szűts Miklós,CRank,461.0
Szőllősi Géza,CRank,462.0
Károlyi Ernő,CRank,463.0
A. Nagy Gábor,CRank,464.0
Ferenczy Zsolt,CRank,465.0
Halász András,CRank,466.0
Pintér Gábor,CRank,467.0
Nemes Nikolett,CRank,468.0
Cseh Lili,CRank,469.0
Urbán Tibor,CRank,470.0
Sinkó István,CRank,471.0
Breznay Pál,CRank,472.0
Vojnich Erzsébet,CRank,473.0
Nemes Márton,CRank,474.0
Horváth Dániel,CRank,475.0
Büki Zsuzsanna,CRank,476.0
Somody Péter,CRank,477.0
Pácser Attila,CRank,478.0
Fakó Árpád,CRank,479.0
Fürjesi Csaba,CRank,480.0
Hatházi László,CRank,481.0
Süveges Rita,CRank,482.0
Marosán Gyula,CRank,483.0
Martin Henrik,CRank,484.0
Gaál Tamás,CRank,485.0
Szabó Péter,CRank,486.0
Krajcsovics Éva,CRank,487.0
Eike Berg,CRank,488.0
Szenteleki Gábor,CRank,489.0
Kemény György,CRank,490.0
Sinkovics Ede,CRank,491.0
Tóth Csaba,CRank,492.0
Kiss Adrián,CRank,493.0
Áfrány Gábor,CRank,494.0
Eszik Alajos,CRank,495.0
Palotai Gábor,CRank,496.0
Nemere Réka,CRank,497.0
Veres Szabolcs,CRank,498.0
Horváth László,CRank,499.0
Bánföldi Zoltán,CRank,500.0
Szkok Iván,CRank,501.0
Dobokay Máté,CRank,502.0
Váli Dezső,CRank,503.0
Barta Lajos,CRank,504.0
Bolygó Bálint,CRank,505.0
Barakonyi Zsombor,CRank,506.0
Vass Tibor,CRank,507.0
Rajk Lászlo,CRank,508.0
Bartha Sándor,CRank,509.0
Szilágyi Teréz,CRank,510.0
Banga Ferenc,CRank,511.0
Appelshoffer Péter,CRank,512.0
Fehér Márta,CRank,513.0
Sőrés Zsolt,CRank,514.0
Verebics Katalin,CRank,515.0
Barta Zsolt Péter,CRank,516.0
Verebes György,CRank,517.0
Németh Marcell,CRank,518.0
Halmi-Horváth István,CRank,519.0
Ócsai Károly,CRank,520.0
Wachter Dénes,CRank,521.0
Vessey Gábor,CRank,522.0
Bakos Gábor,CRank,523.0
Farkas Zsófia,CRank,524.0
Alexander Tinei,CRank,525.0
Ferencz S. Apor,CRank,526.0
Szirányi István,CRank,527.0
Oláh Mara,CRank,528.0
Ilku János,CRank,529.0
Érmezei Zoltán,CRank,530.0
Anna Margit,CRank,531.0
Boros Mátyás,CRank,532.0
Láng Eszter,CRank,533.0
Lőrinc Lilla,CRank,534.0
Bánki Ákos,CRank,535.0
Székelyi Kati,CRank,536.0
Vancsó Zoltán,CRank,537.0
Kovács Lehel,CRank,538.0
Kemenesi Zsuzsa,CRank,539.0
Sebők Éva,CRank,540.0
Mamikon Yengibarian,CRank,541.0
Takács Szilvia,CRank,542.0
Bikácsi Daniela,CRank,543.0
Nánay Szilamér,CRank,544.0
Szíjárto Kálmán,CRank,545.0
Zalavári András,CRank,546.0
Rudas Klára,CRank,547.0
Wagner János,CRank,548.0
Kiss Miklós,CRank,549.0
Lévai Nóra,CRank,550.0
Szabó Ábel,CRank,551.0
Koszta József,CRank,552.0
Polgár Botond,CRank,553.0
Nagy Márta,CRank,554.0
Szvet Tamas,CRank,555.0
Illés Barna,CRank,556.0
Simon Ferenc,CRank,557.0
Balázs Áron,CRank,558.0
Molnár Gyula,CRank,559.0
Szatmári Gergely,CRank,560.0
Kovács Zoltán,CRank,561.0
Máger Ágnes,CRank,562.0
Fajgerné Dudás Andrea,CRank,563.0
Juhász R. József,CRank,564.0
Nagy Géza,CRank,565.0
Sarkantyú Illés,CRank,566.0
Turcsányi Antal,CRank,567.0
Márkus Péter,CRank,568.0
Naomi Devil,CRank,569.0
Kosziba Klaudia,CRank,570.0
Szeift Béla,CRank,571.0
Miklósi Dénes,CRank,572.0
Kovács István,CRank,573.0
Miklós Árpád,CRank,574.0
Sarkadi Péter,CRank,575.0
Szurcsik János,CRank,576.0
Kuchta Klára,CRank,577.0
Horváth Gábor,CRank,578.0
Horváth Éva Mónika,CRank,579.0
Demeter István,CRank,580.0
Gallusz Gyöngyi,CRank,581.0
Dávid Vera,CRank,582.0
Stark Attila,CRank,583.0
Keresztesi Botond,CRank,584.0
Forgó Árpád,CRank,585.0
Fazekas Magdolna,CRank,586.0
Stalter György,CRank,587.0
Amerigo Tot,CRank,588.0
Vajda Júlia,CRank,589.0
Várady Róbert,CRank,590.0
Madácsy István,CRank,591.0
Fekete Zsolt,CRank,592.0
Kim Corbisier,CRank,593.0
Gálhidy Péter,CRank,594.0
Pálfalusi Attila,CRank,595.0
Tóth György,CRank,596.0
Birkás István,CRank,597.0
Luzsicza Árpád,CRank,598.0
Brada Tibor,CRank,599.0
Ruttka Andrea,CRank,600.0
Szüts Eszter,CRank,601.0
Gabriel Ajna,CRank,602.0
Galy Katalin,CRank,603.0
Gazdag Ágnes,CRank,604.0
Nagy Gabriella,CRank,605.0
Zádor Tamás,CRank,606.0
Bartus Ferenc,CRank,607.0
Borsos János,CRank,608.0
Fridvalszki Márk,CRank,609.0
Szabó Gábor,CRank,610.0
Nyári Zsolt,CRank,611.0
Szakács Imre,CRank,612.0
Gáti György,CRank,613.0
Flohr Zsuzsi,CRank,614.0
Magyar Gábor,CRank,615.0
Balás Eszter,CRank,616.0
Pólya Zsombor,CRank,617.0
Telek Balázs,CRank,618.0
Szalai Tibor,CRank,619.0
Tóth Gábor,CRank,620.0
"Secco & Fresh KO (Keresztesi Botond, Szigeti Árpád)",CRank,621.0
Tóth Lívia,CRank,622.0
Szabó Klára Petra,CRank,623.0
Lonovics László,CRank,624.0
Bán Mariann,CRank,625.0
Gábos József,CRank,626.0
Mayer Éva,CRank,627.0
Jószay Zsolt,CRank,628.0
Kotorman Norbert,CRank,629.0
Gárdi Balázs,CRank,630.0
Urbán Tamás,CRank,631.0
Medve András,CRank,632.0
Medve Zsuzsa,CRank,633.0
"SZAF (Mécs Miklos,  Fisher Judit)",CRank,634.0
Kelemen Zénó,CRank,635.0
Bíró Eszter,CRank,636.0
Szepessy Béla,CRank,637.0
Németh Ágnes,CRank,638.0
Tihanyi Anna,CRank,639.0
Kácser László,CRank,640.0
Kéri László,CRank,641.0
Könyv Kata,CRank,642.0
Nagy Csilla,CRank,643.0
Orr Máté,CRank,644.0
Hetesi Attila,CRank,645.0
Orosz Péter,CRank,646.0
Dechandt Antal,CRank,647.0
Damó István,CRank,648.0
Paizs Péter,CRank,649.0
Sándor Edit,CRank,650.0
Serényi H. Zsigmond,CRank,651.0
Surányi Miklós,CRank,652.0
Nagy Csaba,CRank,653.0
Ütő Gusztáv,CRank,654.0
Siflis András,CRank,655.0
Bálint Ildikó,CRank,656.0
Szalay Zoltán,CRank,657.0
Chesslay György,CRank,658.0
AES+F,CRank,659.0
Rutkai Bori,CRank,660.0
Borgó,CRank,661.0
Gerlóczy Sári,CRank,662.0
Bereznai Péter,CRank,663.0
Wrobel Péter,CRank,664.0
Filp Csaba,CRank,665.0
Nagy Zsófia,CRank,666.0
Bálint Ádám,CRank,667.0
Süli-Zakar Szabolcs,CRank,668.0
Hernádi Paula,CRank,669.0
Matis Rita,CRank,670.0
Mohácsi András,CRank,671.0
Boros Viola,CRank,672.0
Csepregi Balázs,CRank,673.0
Regős Anna,CRank,674.0
Szabó Attila,CRank,675.0
Lucien Hervé,CRank,676.0
Halas István,CRank,677.0
Dóró Sándor,CRank,678.0
Háy Ágnes,CRank,679.0
Juhász Dóra,CRank,680.0
Kovács Melinda,CRank,681.0
Vekás Magdolna,CRank,682.0
Duliskovich Bazil,CRank,683.0
Mucsy Szilvia,CRank,684.0
Szabó Dorottya,CRank,685.0
Egyed László,CRank,686.0
Baditz Gyula,CRank,687.0
Altorjai Sándor,CRank,688.0
Angyal Júlia,CRank,689.0
Pataki Janos,CRank,690.0
Vizsolyi János,CRank,691.0
Bodor Anikó,CRank,692.0
Kréher Peter,CRank,693.0
Françoise Gilot,CRank,694.0
Kass János,CRank,695.0
Koppány Attila,CRank,696.0
Budaházi Tibor,CRank,697.0
Szabó Benke Róbert,CRank,698.0
Szkárosi Endre,CRank,699.0
Ferenczy Noémi,CRank,700.0
Torma Éva,CRank,701.0
Somorjai Kiss Tibor,CRank,702.0
Veszely Beáta,CRank,703.0
Bernáthy Sándor,CRank,704.0
Horváth Kinga,CRank,705.0
Őry Annamária,CRank,706.0
Klenyanszki Csilla,CRank,707.0
Kiss Anna,CRank,708.0
Oroszy Csaba,CRank,709.0
Ezer Ákos,CRank,710.0
Drabik István,CRank,711.0
Tóth Szilvi,CRank,712.0
Balázs Imre Barna,CRank,713.0
Énzsöly Kinga,CRank,714.0
Ágotha Margit,CRank,715.0
Mózes Katalin,CRank,716.0
Korodi Luca,CRank,717.0
Pető Barna,CRank,718.0
Bátai Sándor,CRank,719.0
Kun Éva,CRank,720.0
Seres Géza,CRank,721.0
Ráthonyi Kinga,CRank,722.0
Szabó Tamás,CRank,723.0
Bodnár Imre,CRank,724.0
Fuchs Tamás,CRank,725.0
Szunyogh László,CRank,726.0
Nagy Ernő,CRank,727.0
Vályi Péter,CRank,728.0
Ocztos István,CRank,729.0
Pataki Tibor,CRank,730.0
Kovács Tamás László,CRank,731.0
Baky Péter,CRank,732.0
Losonczy István,CRank,733.0
Bondor Csilla,CRank,734.0
Takáts Márton,CRank,735.0
Máté Gábor,CRank,736.0
Baráth Hajnal,CRank,737.0
Miskolczi Emese,CRank,738.0
Kiss Zoltán,CRank,739.0
Miklós Hajnal,CRank,740.0
Gábor Éva Mária,CRank,741.0
